brand_name,pants_description,price,MRP,discount_percent,ratings,number_of_ratings
StyleCast,Men Regular Fit Cotton Jeans,1574.0,3499.0,0.55,2.8,6.0
Being Human,Men Jeans,1574.0,3499.0,0.55,2.8,6.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1574.0,3499.0,0.55,2.8,6.0
Celio,Men Slim Fit Jeans,1574.0,3499.0,0.55,3.9,9.0
Hubberholme,Men Jeans,1563.0,3399.0,0.54,3.9,9.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
Octave,Men Straight Fit Jeans,1559.0,2399.0,0.35,4.0,63.0
Flying Machine,Men Tapered Fit Jeans,1350.0,2999.0,0.54,4.3,24.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,4.3,24.0
Arrow Sport,Skinny Fit Jeans,1440.0,2999.0,0.51,4.3,24.0
Urbano Plus,Plus Size Men Heavy Fade Jeans,1559.0,2599.0,0.4,4.2,16.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,1559.0,2599.0,0.4,4.2,16.0
SPYKAR,Men Slim Fit Low-Rise Jeans,1364.0,3899.0,0.65,4.0,44.0
SPYKAR,Men Mid-Rise Cotton Jeans,1169.0,3899.0,0.7,4.2,25.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
Lee,Men Skinny Fit Jeans,1633.0,3799.0,0.57,3.6,9.0
Lee,Men Slim Fit Jeans,1633.0,3799.0,0.57,3.6,30.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,3.6,30.0
Wrangler,Men Slim Fit Low-Rise Jeans,1557.0,3799.0,0.59,3.8,31.0
Wrangler,Men Slim Fit Jeans,1557.0,3799.0,0.59,3.5,21.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1557.0,3799.0,0.59,3.5,21.0
Flying Machine,Men Tapered Fit Jeans,1550.0,3299.0,0.53,3.5,21.0
BEVDAAS,Men Straight Fit Cargo Jeans,1399.0,5165.0,37.66,3.3,7.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
Peter England Casuals,Men Tapered Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Code 61,Men Slim Fit Low-Rise Jeans,1456.0,3099.0,0.53,3.9,31.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Peter England Casuals,Men Skinny Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Peter England Casuals,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
U.S. Polo Assn. Denim Co.,Men Skinny Fit Jeans,1549.0,2499.0,0.38,3.9,47.0
U.S. Polo Assn. Denim Co.,Men Skinny Fit Jeans,1549.0,2499.0,0.38,4.0,77.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
Nautica,Men Slim Fit Jeans,1547.0,3599.0,0.57,4.1,28.0
Being Human,Men Light Fade Jeans,1590.0,4299.0,0.63,4.0,23.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
Being Human,Men Slim Fit Jeans,1574.0,3499.0,0.55,4.4,7.0
Hubberholme,Men Relaxed Fit Jeans,1539.0,3499.0,0.56,4.4,12.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,1539.0,3499.0,0.56,4.4,12.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Being Human,Men Slim Fit Jeans,1469.0,3499.0,0.58,4.1,8.0
High Star,Men Relaxed Fit Mid-Rise Jeans,1434.0,3499.0,0.59,3.6,114.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1434.0,3499.0,0.59,3.6,114.0
Flying Machine,Men Micheal Slim Fit Jeans,1300.0,2599.0,0.49,4.2,133.0
Flying Machine,Men Black Slim Fit Jeans,1481.0,2599.0,0.43,4.5,157.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
Peter England Casuals,Men Slim Fit Light Fade Jeans,1425.0,2299.0,0.38,3.1,35.0
Allen Solly,Slim Fit Light Fade Jeans,1402.0,2299.0,0.39,3.8,8.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Peter England Casuals,Tapered Fit Light Fade Jeans,1425.0,2299.0,0.38,4.2,42.0
U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,1425.0,2299.0,0.38,4.1,72.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1425.0,2299.0,0.38,4.1,72.0
Lee,Men Slim Fit Light Fade  Jeans,1418.0,3299.0,0.57,4.2,28.0
HERE&NOW,Men Heavy Fade Cotton Jeans,1409.0,2999.0,0.53,4.2,28.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
U.S. Polo Assn. Denim Co.,Men Slim Fit Stretchable Jeans,1409.0,2999.0,0.53,4.2,39.0
Flying Machine,Men Tapered Fit Jeans,1409.0,2999.0,0.53,3.4,5.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,3.4,5.0
Flying Machine,Men Super Skinny Fit Jeans,1350.0,2999.0,0.54,4.3,9.0
Flying Machine,Men Tapered Fit Jeans,1350.0,2999.0,0.54,4.6,5.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,1350.0,2999.0,0.54,4.6,5.0
Flying Machine,Men Tapered Fit Jeans,1350.0,2999.0,0.54,3.7,9.0
Flying Machine,Men Slim Tapered Fit Jeans,1350.0,2999.0,0.54,4.0,136.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
Flying Machine,Men Slim Fit Cotton Jeans,1350.0,2999.0,0.54,4.4,59.0
Flying Machine,Men Slim Fit Cotton Jeans,1350.0,2999.0,0.54,4.1,86.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,4.1,86.0
Mufti,Men Slim Fit Jeans,1363.0,4399.0,0.69,4.1,10.0
HERE&NOW,Men Heavy Fade Cotton Jeans,1403.0,2699.0,0.48,4.1,10.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1403.0,2699.0,0.48,4.1,10.0
U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,1403.0,2699.0,0.48,4.3,89.0
Cantabil,Men Jeans,1399.0,3499.0,0.6,4.3,89.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
Beyoung,Men Regular  Fit Jeans,1399.0,3499.0,0.6,3.9,31.0
Turtle,Men Tapered Fit Jeans,1399.0,2799.0,0.5,3.9,31.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Crocodile,Men Tapered Fit Jeans,1399.0,2799.0,0.5,3.9,31.0
Cantabil,Men Heavy Fade Cotton Jeans,1399.0,3999.0,0.65,3.9,31.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
Flying Machine,Men Slim Fit Whiskers Jeans,1399.0,2799.0,0.5,4.5,32.0
Cantabil,Men Mid-Rise Jeans,1399.0,3999.0,0.65,4.5,32.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
SPYKAR,Men Skinny Fit Low-Rise Jeans,1399.0,3999.0,0.65,4.4,23.0
Indian Terrain,Men Slim Fit Clean look Jeans,1580.0,3099.0,0.49,4.4,19.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
Mufti,Men Skinny Fit Mid-Rise Jeans,1352.0,3299.0,0.59,4.1,14.0
Lee,Men Slim Fit Stretchable Jeans,1418.0,3299.0,0.57,4.3,7.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,1418.0,3299.0,0.57,4.3,7.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Cantabil,Men Mid-Rise Jeans,1399.0,3999.0,0.65,4.6,5.0
SPYKAR,Men Skinny Fit Low-Rise Jeans,1399.0,3999.0,0.65,4.4,23.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1399.0,3999.0,0.65,4.4,23.0
Indian Terrain,Men Slim Fit Clean look Jeans,1580.0,3099.0,0.49,4.4,19.0
Mufti,Men Skinny Fit Mid-Rise Jeans,1352.0,3299.0,0.59,4.1,14.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
Lee,Men Slim Fit Stretchable Jeans,1418.0,3299.0,0.57,4.3,7.0
Flying Machine,Men Tapered Fit Mid Rise Jeans,1260.0,2799.0,0.54,4.2,17.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Flying Machine,Men Clean Look Whiskers Jeans,1260.0,2799.0,0.54,4.7,7.0
Flying Machine,Men Slim Fit Stone Wash Jeans,1260.0,2799.0,0.54,4.2,131.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1260.0,2799.0,0.54,4.2,131.0
Flying Machine,Men Slim Fit Jeans,1260.0,2799.0,0.54,4.4,24.0
Flying Machine,Men Slim Fit Jeans,1260.0,2799.0,0.54,3.9,59.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
Flying Machine,Men Cotton Slim Fit Jeans,1260.0,2799.0,0.54,3.8,45.0
BEAT LONDON by PEPE JEANS,Men Tapered Low-Rise Jeans,1299.0,2599.0,13.0,4.3,161.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,4.3,161.0
BEAT LONDON by PEPE JEANS,Men Super Skinny Fit Jeans,1299.0,2799.0,15.0,3.9,57.0
Urbano Plus,Men Cotton Stretchable Jeans,1559.0,2599.0,0.4,3.8,16.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,1559.0,2599.0,0.4,3.8,16.0
Flying Machine,Men Tapered Fit Jeans,1247.0,2399.0,0.48,4.1,63.0
Flying Machine,Slim Tapered Micheal Fit Jeans,1200.0,2399.0,0.49,3.9,142.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
THE BEAR HOUSE,Men Straight Fit Jeans,1224.0,3499.0,0.65,4.5,12.0
Flying Machine,Men Slim Fit Cotton Jeans,1871.0,2599.0,0.28,4.2,80.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,4.2,80.0
Flying Machine,Men Super Skinny Fit Low-Rise Jeans,1170.0,2599.0,0.54,3.7,49.0
Flying Machine,Men Cotton  Slim Fit Jeans,1170.0,2599.0,0.54,4.0,21.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1170.0,2599.0,0.54,4.0,21.0
V-Mart,Men Solid Slim Fit Jeans,599.0,999.0,0.4,4.0,21.0
Xee,Men Tapered Fit Mid-Rise Jeans,599.0,1899.0,13.0,3.5,8.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
Flying Machine,Men Tapered Fit Jeans,1125.0,2499.0,0.54,3.3,7.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.3,7.0
Flying Machine,Men Slim Fit Jeans,1655.0,2299.0,0.28,4.3,79.0
V-Mart,Men Jogger Fit Jeans,539.0,599.0,0.1,3.6,19.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
Urbano Plus,Men Plus Size Cotton Jeans,1499.0,2999.0,0.5,4.1,25.0
WROGN,Men Slim Tapered Fit Jeans,979.0,2799.0,0.65,3.9,68.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
COMFITS,Men Jeans,380.0,1299.0,9.19,3.8,16.0
Xee,Men Slim Fit Jeans,599.0,1899.0,13.0,3.8,16.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
Routeen,Men Clean Look Slim Fit Jeans,539.0,1799.0,0.7,3.8,13.0
Routeen,Men Slim Fit Jeans,524.0,1499.0,0.65,3.2,16.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,524.0,1499.0,0.65,3.2,16.0
glitchez,Men Relaxed Fit Jeans,447.0,1399.0,0.68,3.2,16.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Flying Machine,Men Relaxed Tapered Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Flying Machine,Men Slim Tapered Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1829.0,2999.0,0.39,4.6,5.0
Flying Machine,Men Slim Tapered Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Flying Machine,Men Slim Tapered Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
Flying Machine,Men Slim Straight Fit Jeans,805.0,2599.0,0.69,3.1,35.0
Flying Machine,Men Slim Straight Fit Jeans,805.0,2599.0,0.69,3.1,35.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Flying Machine,Men Slim Tapered Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Flying Machine,Men Skinny Fit Mid-Rise Jeans,1623.0,2799.0,0.42,4.2,42.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1623.0,2799.0,0.42,4.2,42.0
Flying Machine,Men Relaxed Tapered Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Flying Machine,Men Relaxed Tapered Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
Flying Machine,Men Slim Tapered Fit Jeans,759.0,1899.0,0.6,4.0,63.0
COSMIC,Men Pure Cotton  Jeans,1599.0,3198.0,0.5,4.0,63.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,4.0,63.0
AD By Arvind,Men Slim Fit Mid-Rise Jeans,2699.0,2999.0,0.1,4.0,63.0
AD By Arvind,Men Slim Fit Mid-Rise Jeans,2789.0,3099.0,0.1,4.0,63.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,2789.0,3099.0,0.1,4.0,63.0
AD By Arvind,Men Slim Fit Mid-Rise Jeans,1429.0,2199.0,0.35,4.0,63.0
AD By Arvind,Men Slim Fit Mid-Rise Jeans,3149.0,3499.0,0.1,4.0,63.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
Flying Machine,Straight Fit Low-Rise Jean,1275.0,2199.0,0.42,4.2,130.0
Flying Machine,Men Relaxed Fit Mid-Rise Jeans,1275.0,2199.0,0.42,4.2,130.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,4.2,130.0
Flying Machine,Men Slim Fit Light Fade  Jeans,2309.0,3499.0,0.34,4.2,130.0
Cantabil,Men Regular Fit Mid-Rise Jeans,1754.0,3899.0,0.55,4.2,130.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1754.0,3899.0,0.55,4.2,130.0
BAESD,Men Regular Fit Mid-Rise Jeans,1754.0,3899.0,0.55,4.2,130.0
BAESD,Men Regular Fit Mid-Rise Jeans,1754.0,3899.0,0.55,4.2,130.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
TCI,Men Slim Fit Mid-Rise Jeans,2079.0,3999.0,0.48,3.9,31.0
Levis,Men Slim Fit Mid-Rise Jeans,1559.0,2999.0,0.48,3.9,31.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,1549.0,2499.0,0.38,3.9,31.0
AWACK,Men Regular Fit Jeans,2489.0,2999.0,0.17,3.9,31.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
AWACK,Men Pure Cotton Denim Jeans,2309.0,2999.0,0.23,4.1,25.0
AWACK,Regular Fit High-Rise Jeans,2099.0,2999.0,0.3,4.1,25.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
AWACK,Men  High-Rise Jeans,2699.0,2999.0,0.1,3.8,16.0
AWACK,Men Slim Fit High-Rise Jeans,2489.0,2999.0,0.17,3.8,16.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
AWACK,Men Slim Fit High-Rise Jeans,2489.0,2999.0,0.17,3.7,124.0
AWACK,Men Regular Fit Denim Jeans,2489.0,2999.0,0.17,3.7,124.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,2489.0,2999.0,0.17,3.7,124.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
JADE BLUE,Men Slim Fit Mid-Rise Jeans,1829.0,2999.0,0.39,4.6,5.0
MAD-O-WHAT,Men Light Fade Jeans,1829.0,2999.0,0.39,4.6,5.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1829.0,2999.0,0.39,4.6,5.0
The Collection,Men Slim Fit Mid-Rise Jeans,2219.0,3699.0,0.4,4.6,5.0
The Collection,Mid-Rise Non Stretchable Jeans,2099.0,3499.0,0.4,4.6,5.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
The Collection,Men Slim Fit Mid-Rise Jeans,2099.0,3499.0,0.4,3.1,35.0
The Collection,Men's Slim Mid Rise Jeans,2279.0,3799.0,0.4,3.1,35.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
The Collection,Men Slim Fit Mid-Rise Jeans,2099.0,3499.0,0.4,4.2,42.0
The Collection,Men Slim Fit Mid-Rise Jeans,2279.0,3799.0,0.4,4.2,42.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2279.0,3799.0,0.4,4.2,42.0
The Collection,Men Slim Fit Mid Rise Jeans,2279.0,3799.0,0.4,4.2,42.0
The Collection,Men Slim Fit Mid-Rise Jeans,2099.0,3499.0,0.4,4.2,42.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
The Collection,Men Slim Fit Mid-Rise Jeans,2279.0,3799.0,0.4,4.0,63.0
The Collection,Men Slim Fit Jeans,2219.0,3699.0,0.4,4.0,63.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,4.0,63.0
The Collection,Men Slim Fit Dark Wash Jeans,2099.0,3499.0,0.4,4.0,63.0
The Collection,Mid-Rise Non Stretchable Jeans,2099.0,3499.0,0.4,4.0,63.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,2099.0,3499.0,0.4,4.0,63.0
The Collection,Men Slim Mid Rise Jeans,2219.0,3699.0,0.4,4.0,63.0
The Collection,Men's Casual Slim Fit Jeans,2099.0,3499.0,0.4,4.0,63.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
The Collection,Men's Slim Mid Rise Jeans,2099.0,3499.0,0.4,4.2,130.0
The Collection,Men Slim Fit Mid-Rise Jeans,2279.0,3799.0,0.4,4.2,130.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,4.2,130.0
The Collection,Men Slim Fit Mid-Rise Jeans,2099.0,3499.0,0.4,4.2,130.0
The Collection,Men Slim Fit Jeans,2099.0,3499.0,0.4,4.2,130.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2099.0,3499.0,0.4,4.2,130.0
The Collection,Men Slim Fit Mid-Rise Jeans,2219.0,3699.0,0.4,4.2,130.0
Lee,Men Slim Fit Mid-Rise Jeans,2219.0,3699.0,0.4,4.2,130.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
GAP,Men Skinny Fit Jeans,1649.0,2999.0,0.45,3.9,31.0
Reid & Taylor,Men Regular Fit Mid-Rise Jeans,1649.0,2999.0,0.45,3.9,31.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
Reid & Taylor,Straight Fit Mid-Rise Jeans,1549.0,2499.0,0.38,3.9,31.0
AWACK,Regular Fit High-Rise Jeans,2699.0,2999.0,0.1,3.9,31.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
AWACK,Men Regular Fit Denim Jeans,2489.0,2999.0,0.17,4.1,25.0
AWACK,Men Regular Fit Low-Rise Jeans,2699.0,2999.0,0.1,4.1,25.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
Canary London,Men Slim Fit Mid-Rise Jeans,1599.0,3999.0,0.6,3.8,16.0
Canary London,Men Slim Fit Low-Rise Jeans,1599.0,3999.0,0.6,3.8,16.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
United Colors of Benetton,Men Mid-Rise Light Fade Jeans,2099.0,3499.0,0.4,3.7,124.0
AD By Arvind,Men Slim Fit Mid-Rise Jeans,2249.0,2999.0,0.25,3.7,124.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,2249.0,2999.0,0.25,3.7,124.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
Numero Uno,Men Skinny Fit Low-Rise Jeans,2399.0,4799.0,0.5,4.6,5.0
Numero Uno,Men Slim Fit Mid-Rise Jeans,2399.0,4799.0,0.5,4.6,5.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,2399.0,4799.0,0.5,4.6,5.0
Numero Uno,Men Regular Fit Mid-Rise Jeans,2249.0,4499.0,0.5,4.6,5.0
Numero Uno,Men Regular Fit Mid-Rise Jeans,2399.0,4799.0,0.5,4.6,5.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
Classic Polo,Men Slim Fit Mid-Rise Jeans,1538.0,1899.0,0.19,3.1,35.0
Classic Polo,Men Slim Fit Mid-Rise Jeans,1538.0,1899.0,0.19,3.1,35.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Snitch,Men Relaxed Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Octave,Men Slim Fit Mid-Rise Jeans,1624.0,2499.0,0.35,4.2,42.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1624.0,2499.0,0.35,4.2,42.0
Octave,Men Regular Fit Mid-Rise Jeans,1624.0,2499.0,0.35,4.2,42.0
Crimsoune Club,Men Regular Fit Mid-Rise Jeans,1499.0,2999.0,0.5,4.2,42.0
Roadster,Men Regular Fit Mid-Rise Jeans,759.0,1899.0,0.6,4.0,63.0
Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,2655.0,3849.0,0.31,4.0,63.0
Flying Machine,Slim Fit Stretchable Jeans,1829.0,2999.0,0.39,4.0,63.0
SHOWOFF,Men Comfort Barrel Fit Jeans,1719.0,4298.0,0.6,4.0,63.0
SHOWOFF,Straight Fit Mid-Rise Jeans,2639.0,6598.0,0.6,4.0,63.0
United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,2639.0,6598.0,0.6,4.0,63.0
Van Heusen,Slim Fit Mid-Rise Wash Jeans,2969.0,3299.0,0.1,4.0,63.0
Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,2069.0,2999.0,0.31,4.0,63.0
WROGN,Men Slim Fit Stretchable Jeans,1275.0,2199.0,0.42,4.2,130.0
Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,2655.0,3849.0,0.31,4.2,130.0
Allen Solly,Men Skinny Fit Mid-Rise Jeans,2491.0,2799.0,0.11,4.2,130.0
Flying Machine,Men Relaxed Fit Jeans,2309.0,3499.0,0.34,4.2,130.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2309.0,3499.0,0.34,4.2,130.0
TIM PARIS,Men Straight Fit Jeans,1400.0,4000.0,0.65,4.2,130.0
Levis,Men 511 Slim Fit Jeans,2079.0,3999.0,0.48,3.9,31.0
United Colors of Benetton,Men Regular Fit Mid-Rise Jeans,2599.0,3999.0,0.35,3.9,31.0
United Colors of Benetton,Men Skinny Fit Cotton Jeans,3249.0,4999.0,0.35,3.9,31.0
Flying Machine,Men Slim Fit Jeans,1549.0,2499.0,0.38,3.9,31.0
FREAKINS,Straight Fit High-Rise Jeans,1499.0,4999.0,0.7,3.9,31.0
FREAKINS,Men High-Rise Jeans,1799.0,4499.0,0.6,3.9,31.0
WROGN,Men Anti Fit Jeans,1399.0,2799.0,0.5,4.1,25.0
United Colors of Benetton,Fit Mid-Rise Regular Jeans,2599.0,3999.0,0.35,4.1,25.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2924.0,4499.0,0.35,4.1,25.0
Mufti,Men Mid-Rise Skinny Fit Jeans,1393.0,3399.0,0.59,3.8,16.0
United Colors of Benetton,Men Regular Fit Mid-Rise Jeans,2924.0,4499.0,0.35,3.8,16.0
HIGHLANDER,Men  Baggy Cargo Styles Jeans,1405.0,3799.0,0.63,3.8,16.0
FUGAZEE,Men Relaxed Fit Jeans,2099.0,3499.0,0.4,3.7,124.0
CAMLA,Men Mid-Rise Cotton Jeans,1674.0,2790.0,0.4,3.7,124.0
CAMLA,Men Jogger Mid-Rise Jeans,2443.0,3490.0,0.3,3.7,124.0
United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,2443.0,3490.0,0.3,3.7,124.0
VAN HEUSEN DENIM LABS,Men Slim Fit Mid-Rise Jeans,1749.0,2499.0,0.3,3.7,124.0
TIM PARIS,Men Regular Fit Mid-Rise Jeans,1400.0,4000.0,0.65,3.7,124.0
TIM PARIS,Men Regular Fit Mid-Rise Jeans,1400.0,4000.0,0.65,3.7,124.0
TIM PARIS,Men Regular Fit Mid-Rise Jeans,1400.0,4000.0,0.65,3.7,124.0
WROGN,Men Loose Fit Cotton Jeans,1374.0,2499.0,0.45,4.2,57.0
Flying Machine,Men Slim Fit Jeans,1829.0,2999.0,0.39,4.6,5.0
nostrum,Men Slim Fit Mid-Rise Jeans,1829.0,2999.0,0.39,4.6,5.0
Levis,Slim Fit Stretchable Jeans,2807.0,5399.0,0.48,4.6,5.0
United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,2807.0,5399.0,0.48,4.6,5.0
Turtle,Men Tapered Fit Mid-Rise Jeans,1681.0,2899.0,0.42,4.6,5.0
Turtle,Men Tapered Fit Mid-Rise Jeans,1449.0,2499.0,0.42,4.6,5.0
Roadster,Men Wide Leg Jeans,805.0,2599.0,0.69,3.1,35.0
Turtle,Men Tapered Fit Mid-Rise Jeans,1913.0,3299.0,0.42,3.1,35.0
WROGN,Men Anti Fit Jeans,1623.0,2799.0,0.42,4.2,42.0
Parx,Men Straight Fit  Jeans,2099.0,2999.0,0.3,4.2,42.0
Parx,Tapered Fit Heavy Fade Jeans,2099.0,2999.0,0.3,4.2,42.0
United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2099.0,2999.0,0.3,4.2,42.0
Parx,Men Tapered Fit Low-Rise Jeans,2099.0,2999.0,0.3,4.2,42.0
